Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,NoSeniorCitizen_Contract_Month-to-month,PaymentMethod0_Contract_Month-to-month0,InternetService_Fiber optic,StreamingTV_NoInternetService,No_OB_DP_TS,TotalServices,SenCit_Dependents,Partner_Dependents,SenCit_Partner,SenCit_Contract,SenCit_TechSupport,SenCit_PayMeth,Contract_mean_totCharges,Contract_totCharges_diff,PayMeth_mean_monthCharges,PayMeth_monthCharges_diff,Tenure_cat,MonthlyCharges_cat
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,0,34.6,813.45,0,1,0,0,1,1,1,0,1,2,1,2,2,0,3683.643191800877,-2870.193191800877,62.961703124999964,-28.361703124999963,1,0
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,0,1,0,0,1,1,1,1,0,0,0,1,2,1,3018.965635738831,1828.084364261169,66.7036565324568,13.846343467543193,5,0
1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,0,99.25,2186.4,1,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,815.4768685567026,62.961703124999964,36.288296875000036,1,0
1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,1,102.35,3626.1,1,1,0,0,0,1,1,2,0,0,0,1,0,1,3018.965635738831,607.1343642611687,66.7036565324568,35.64634346754319,2,0
0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,0,19.6,314.45,0,0,1,1,1,0,1,7,0,1,1,0,1,0,1370.9231314432975,-1056.4731314432975,62.961703124999964,-43.36170312499996,1,0
1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,0,95.5,829.1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-541.8231314432975,62.961703124999964,32.538296875000036,0,0
1,0,1,0,64,1,2,0,0,2,2,2,2,0,2,1,1,76.1,4818.8,0,1,0,0,1,1,1,1,0,1,1,2,2,1,3683.643191800877,1135.1568081991231,66.7036565324568,9.39634346754319,5,0
1,0,1,1,19,1,2,1,0,0,0,0,0,2,0,1,0,83.65,1465.75,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,94.8268685567025,62.961703124999964,20.68829687500004,1,0
1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,0,24.85,788.05,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3018.965635738831,-2230.915635738831,62.961703124999964,-38.11170312499996,2,0
1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,1,0,19.95,373.5,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-3310.143191800877,62.961703124999964,-43.01170312499997,1,0
0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,0,89.15,1057.55,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-313.37313144329755,62.961703124999964,26.18829687500004,1,0
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1940.85,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-1742.7931918008771,66.7036565324568,-41.553656532456806,5,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,0,75.8,246.3,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1124.6231314432976,62.961703124999964,12.838296875000033,0,0
1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,0,20.25,439.75,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-2579.215635738831,62.961703124999964,-42.711703124999964,2,0
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,1,59.95,1406.0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1370.9231314432975,35.07686855670249,66.7036565324568,-6.753656532456802,1,0
0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,1,84.15,1821.95,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,451.02686855670254,66.7036565324568,17.4463434675432,1,0
0,0,0,0,63,1,2,1,2,2,2,0,2,2,0,0,1,108.25,6780.1,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,5409.176868556703,66.7036565324568,41.546343467543196,5,0
1,0,0,0,31,1,0,0,2,2,2,2,2,0,0,1,1,72.45,2156.25,0,0,1,0,1,1,1,1,0,0,0,0,2,1,1370.9231314432975,785.3268685567025,66.7036565324568,5.746343467543198,2,0
1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,0,103.85,2215.0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,844.0768685567025,62.961703124999964,40.88829687500003,1,0
0,0,0,0,39,1,0,0,0,0,0,2,0,2,1,0,0,59.3,2209.15,0,1,0,0,1,1,1,1,0,0,0,1,2,0,3018.965635738831,-809.8156357388311,62.961703124999964,-3.661703124999967,3,0
0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,0,80.15,319.85,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1051.0731314432974,62.961703124999964,17.18829687500004,0,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.05,164.85,1,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1206.0731314432976,62.961703124999964,-42.91170312499996,0,0
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,1,49.85,3370.2,0,1,0,0,1,1,1,0,0,1,1,2,2,1,3683.643191800877,-313.44319180087723,66.7036565324568,-16.853656532456803,5,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.5,413.0,0,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-957.9231314432975,66.7036565324568,-47.203656532456804,1,0
1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,0,20.4,1226.45,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-1792.5156357388312,62.961703124999964,-42.561703124999966,5,0
1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,0,103.05,5925.75,0,0,1,1,0,1,1,2,0,1,1,0,2,0,1370.9231314432975,4554.826868556703,62.961703124999964,40.08829687500003,4,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,0,70.2,834.7,0,0,0,1,0,1,0,2,1,1,2,1,1,1,1370.9231314432975,-536.2231314432975,62.961703124999964,7.238296875000039,0,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-1950.693191800877,66.7036565324568,-42.453656532456804,5,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,5810.9,0,1,0,0,1,1,1,1,0,1,1,2,2,1,3683.643191800877,2127.2568081991226,66.7036565324568,12.846343467543193,5,0
1,0,1,1,11,1,2,0,2,0,0,0,2,0,0,1,1,65.15,723.35,0,0,1,0,1,1,0,1,1,2,1,0,0,1,1370.9231314432975,-647.5731314432975,66.7036565324568,-1.5536565324567988,0,0
0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,58.6,2224.5,0,1,0,0,1,1,1,1,0,0,0,1,0,1,3018.965635738831,-794.4656357388312,66.7036565324568,-8.103656532456803,3,0
0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,7714.65,0,1,0,0,0,1,1,2,1,1,2,3,3,1,3683.643191800877,4031.0068081991226,62.961703124999964,50.68829687500004,5,0
1,0,1,0,71,1,2,1,2,2,2,0,2,2,1,1,0,109.6,7854.15,0,1,0,0,0,1,1,2,0,1,1,1,0,0,3018.965635738831,4835.184364261168,62.961703124999964,46.63829687500003,5,0
0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,0,24.5,761.95,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2921.693191800877,62.961703124999964,-38.461703124999964,2,0
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,0,94.9,360.55,0,0,1,1,0,1,1,2,0,0,0,0,2,0,1370.9231314432975,-1010.3731314432976,62.961703124999964,31.93829687500004,0,0
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.45,48.45,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-1322.4731314432975,66.7036565324568,-18.2536565324568,0,0
0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,0,86.45,3029.1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,1658.1768685567024,62.961703124999964,23.48829687500004,2,0
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,25.15,476.8,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1370.9231314432975,-894.1231314432976,62.961703124999964,-37.811703124999966,1,0
0,0,1,0,4,1,0,0,2,2,0,0,0,0,0,0,0,54.7,235.05,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1370.9231314432975,-1135.8731314432976,62.961703124999964,-8.261703124999961,0,0
1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,0,67.25,4234.15,0,1,0,0,1,1,1,1,0,1,1,2,2,0,3683.643191800877,550.5068081991226,62.961703124999964,4.288296875000036,5,0
0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0,1,0,0,0,1,1,2,1,2,1,1,2,1,3018.965635738831,2589.4343642611684,66.7036565324568,33.046343467543196,4,0
1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,48.75,48.75,0,0,1,1,1,1,0,1,1,2,1,0,0,0,1370.9231314432975,-1322.1731314432975,62.961703124999964,-14.211703124999964,0,0
0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,1,56.3,401.5,0,0,1,0,1,1,1,1,1,2,1,0,2,1,1370.9231314432975,-969.4231314432975,66.7036565324568,-10.403656532456807,0,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.9,273.0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,-1097.9231314432975,66.7036565324568,4.196343467543201,0,0
0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,0,83.85,2310.2,0,0,0,1,1,1,1,1,1,1,2,1,3,1,1370.9231314432975,939.2768685567023,62.961703124999964,20.88829687500003,2,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.55,19.55,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1351.3731314432976,62.961703124999964,-43.41170312499996,0,0
0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,0,100.05,3046.15,1,0,1,1,0,1,1,2,1,2,1,0,0,0,1370.9231314432975,1675.2268685567026,62.961703124999964,37.08829687500003,2,0
0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,1,24.7,465.85,0,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-905.0731314432975,66.7036565324568,-42.0036565324568,1,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,0,20.65,835.15,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-2848.493191800877,62.961703124999964,-42.311703124999966,3,0
1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1,1,0,0,0,0,1,1,2,1,1,2,1,1,2,1370.9231314432975,-697.8231314432975,66.7036565324568,27.9963434675432,0,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.3,144.0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1226.9231314432975,62.961703124999964,7.338296875000033,0,0
1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,0,96.6,6424.25,0,1,0,0,0,1,1,2,0,1,1,2,2,0,3683.643191800877,2740.606808199123,62.961703124999964,33.63829687500003,5,0
0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,0,79.2,2497.2,0,1,0,0,1,1,1,1,0,0,0,2,2,0,3683.643191800877,-1186.4431918008772,62.961703124999964,16.23829687500004,2,0
1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,0,45.25,3264.45,1,1,0,0,1,1,0,0,1,0,1,2,1,1,3018.965635738831,245.4843642611686,62.961703124999964,-17.711703124999964,5,0
1,0,1,0,24,1,0,0,2,0,0,2,2,2,1,0,1,74.4,1712.9,0,1,0,0,1,1,1,1,0,1,1,1,2,1,3018.965635738831,-1306.0656357388311,66.7036565324568,7.696343467543201,2,0
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,1,19.55,161.15,0,0,1,0,1,0,1,7,0,1,1,0,1,1,1370.9231314432975,-1209.7731314432974,66.7036565324568,-47.15365653245681,0,0
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,0,102.45,102.45,1,0,1,1,0,1,1,2,1,2,1,0,0,0,1370.9231314432975,-1268.4731314432975,62.961703124999964,39.48829687500004,0,0
0,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,1,81.65,3618.7,0,1,0,0,1,1,1,1,0,0,0,2,2,1,3683.643191800877,-64.94319180087723,66.7036565324568,14.946343467543201,3,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,68.5,68.5,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,-1302.4231314432975,62.961703124999964,5.538296875000036,0,0
0,0,1,0,65,1,2,1,0,2,2,2,2,2,1,1,1,108.05,7118.9,0,1,0,0,0,1,1,2,0,1,1,1,2,1,3018.965635738831,4099.934364261168,66.7036565324568,41.34634346754319,5,0
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.15,91.4,0,0,1,1,1,0,1,7,0,1,1,0,1,0,1370.9231314432975,-1279.5231314432974,62.961703124999964,-42.811703124999966,0,0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,69.8,69.8,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,-1301.1231314432976,62.961703124999964,6.838296875000033,0,0
1,0,0,0,10,1,0,1,0,0,0,2,2,2,0,1,1,95.1,865.1,0,0,1,0,0,1,1,2,0,0,0,0,2,1,1370.9231314432975,-505.8231314432975,66.7036565324568,28.39634346754319,0,0
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,0,25.0,25.0,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1345.9231314432975,62.961703124999964,-37.961703124999964,0,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.35,139.25,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1231.6731314432975,62.961703124999964,7.38829687500003,0,0
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,0,85.45,85.45,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-1285.4731314432975,62.961703124999964,22.48829687500004,0,0
1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,5099.15,0,0,1,0,0,1,1,2,1,2,1,0,0,1,1370.9231314432975,3728.2268685567024,66.7036565324568,23.6963434675432,4,0
0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3824.2,0,1,0,0,1,1,1,1,1,2,1,1,0,1,3018.965635738831,805.2343642611686,66.7036565324568,11.296343467543196,4,0
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,1,45.0,865.85,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-505.0731314432975,66.7036565324568,-21.703656532456804,1,0
1,0,1,1,18,0,1,0,0,0,0,0,0,0,0,0,1,25.55,467.85,0,0,1,0,1,1,0,0,1,2,1,0,0,1,1370.9231314432975,-903.0731314432975,66.7036565324568,-41.15365653245681,1,0
1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,0,61.0,3283.05,0,1,0,0,1,1,1,1,1,1,0,1,2,0,3018.965635738831,264.08436426116896,62.961703124999964,-1.9617031249999641,4,0
1,0,1,1,49,1,2,1,0,0,2,0,2,2,0,1,0,99.8,4872.45,1,0,1,1,0,1,1,2,1,2,1,0,0,0,1370.9231314432975,3501.5268685567025,62.961703124999964,36.83829687500003,4,0
0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,0,70.75,146.9,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1224.0231314432974,62.961703124999964,7.788296875000036,0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.5,19.5,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1351.4231314432975,62.961703124999964,-43.461703124999964,0,0
1,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,0,26.35,378.6,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-992.3231314432975,62.961703124999964,-36.61170312499996,1,0
0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,320.4,0,0,1,0,0,1,0,2,1,2,1,0,0,1,1370.9231314432975,-1050.5231314432976,66.7036565324568,3.2463434675431984,0,0
0,0,1,1,18,1,0,0,0,0,2,2,0,0,1,1,1,54.4,957.1,0,1,0,0,1,1,1,1,1,2,1,1,2,1,3018.965635738831,-2061.8656357388313,66.7036565324568,-12.303656532456806,1,0
0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,0,73.1,4144.9,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,2773.9768685567024,62.961703124999964,10.13829687500003,4,0
1,0,1,0,62,1,0,0,0,2,2,2,0,0,2,1,1,60.15,3753.2,0,1,0,0,1,1,1,1,0,1,1,2,2,1,3683.643191800877,69.55680819912277,66.7036565324568,-6.553656532456806,5,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,0,0,1,0,0,1,0,2,1,2,1,0,0,1,1370.9231314432975,-1300.9731314432975,66.7036565324568,3.2463434675431984,0,0
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,1,54.65,1830.1,0,0,0,0,1,1,1,1,1,0,1,1,3,2,1370.9231314432975,459.1768685567024,66.7036565324568,-12.053656532456806,2,0
1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2979.3,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,1608.3768685567027,66.7036565324568,26.6963434675432,2,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.7,45.7,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1325.2231314432975,62.961703124999964,-17.26170312499996,0,0
0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,0,19.6,35.85,1,0,1,1,1,0,1,7,1,1,0,0,1,0,1370.9231314432975,-1335.0731314432976,62.961703124999964,-43.36170312499996,0,0
0,0,1,0,53,1,0,1,0,0,0,2,2,2,1,1,0,93.45,4872.2,0,1,0,0,0,1,1,2,0,1,1,1,2,0,3018.965635738831,1853.2343642611686,62.961703124999964,30.48829687500004,4,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.4,45.4,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1325.5231314432974,62.961703124999964,-17.561703124999966,0,0
1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,0,109.55,6118.95,0,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,4748.0268685567025,62.961703124999964,46.58829687500003,4,0
0,0,0,0,53,1,2,1,2,2,2,0,0,0,0,0,0,90.8,4921.2,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,3550.2768685567025,62.961703124999964,27.838296875000033,4,0
0,0,1,0,19,1,0,1,0,0,2,0,2,2,0,1,0,96.8,1743.05,0,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,372.12686855670245,62.961703124999964,33.83829687500003,1,0
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,54.5,54.5,0,0,1,1,1,1,1,1,1,1,0,0,2,0,1370.9231314432975,-1316.4231314432975,62.961703124999964,-8.461703124999964,0,0
1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,1,99.7,4634.35,0,1,0,0,0,1,1,2,1,1,0,2,0,1,3683.643191800877,950.7068081991233,66.7036565324568,32.9963434675432,3,0
1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,0,99.8,4259.3,1,0,0,1,0,1,1,2,1,1,2,1,1,1,1370.9231314432975,2888.376868556703,62.961703124999964,36.83829687500003,3,0
1,0,1,1,72,0,1,0,2,0,2,2,2,2,2,0,1,60.95,4549.05,0,1,0,0,1,1,1,0,1,2,1,2,2,1,3683.643191800877,865.4068081991231,66.7036565324568,-5.753656532456802,5,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,1,49.85,1520.1,0,1,0,0,1,1,1,0,0,0,0,2,2,1,3683.643191800877,-2163.543191800877,66.7036565324568,-16.853656532456803,2,0
0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1208.6,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-2475.043191800877,66.7036565324568,-47.2536565324568,5,0
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,1,65.7,4575.35,0,1,0,0,1,1,1,0,1,2,1,2,2,1,3683.643191800877,891.7068081991233,66.7036565324568,-1.0036565324568016,5,0
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,1,0,20.0,416.45,0,1,0,0,1,0,1,7,0,1,1,1,1,0,3018.965635738831,-2602.5156357388314,62.961703124999964,-42.961703124999964,1,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,19.95,109.6,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1261.3231314432976,62.961703124999964,-43.01170312499997,0,0
1,0,1,1,7,1,0,0,2,0,0,0,0,0,1,1,0,49.75,331.3,1,1,0,0,1,1,0,1,1,2,1,1,0,0,3018.965635738831,-2687.665635738831,62.961703124999964,-13.211703124999964,0,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,74.7,74.7,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-1296.2231314432975,62.961703124999964,11.738296875000039,0,0
0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,471.35,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-3212.293191800877,66.7036565324568,-42.053656532456806,1,0
0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,1,91.2,3382.3,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,2011.3768685567027,66.7036565324568,24.4963434675432,3,0
0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,0,64.75,2345.2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,974.2768685567023,62.961703124999964,1.7882968750000359,3,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,75.45,75.45,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1295.4731314432975,62.961703124999964,12.488296875000039,0,0
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,0,90.05,4137.2,0,0,1,1,0,1,1,2,1,2,1,0,0,0,1370.9231314432975,2766.2768685567025,62.961703124999964,27.088296875000033,3,0
1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65,970.55,0,1,0,0,1,1,0,0,1,1,0,1,0,1,3018.965635738831,-2048.415635738831,66.7036565324568,-26.053656532456806,2,0
1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,0,85.3,2661.1,1,0,0,1,0,1,0,2,1,1,2,1,1,1,1370.9231314432975,1290.1768685567024,62.961703124999964,22.338296875000033,2,0
0,1,1,0,55,1,0,1,0,0,2,2,2,0,2,0,1,88.8,4805.3,0,1,0,0,0,1,1,2,1,1,2,3,3,2,3683.643191800877,1121.6568081991231,66.7036565324568,22.096343467543193,4,0
0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,0,69.15,3649.6,0,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,2278.676868556702,62.961703124999964,6.1882968750000416,4,0
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,0,113.95,6891.4,0,1,0,0,0,1,1,2,0,1,1,2,2,0,3683.643191800877,3207.7568081991226,62.961703124999964,50.98829687500004,5,0
1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,1,43.05,2208.05,0,1,0,0,1,1,1,0,1,1,0,1,0,1,3018.965635738831,-810.915635738831,66.7036565324568,-23.653656532456807,4,0
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,0,69.25,1554.0,1,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,183.0768685567025,62.961703124999964,6.288296875000036,1,0
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0,1,0,0,1,1,1,1,0,0,0,2,2,1,3683.643191800877,2282.3068081991228,66.7036565324568,23.346343467543193,5,0
0,0,0,0,39,1,0,1,0,0,2,2,0,0,2,1,0,80.45,3201.55,1,1,0,0,0,1,1,2,0,0,0,2,2,0,3683.643191800877,-482.09319180087687,62.961703124999964,17.48829687500004,3,0
0,0,1,0,33,0,1,0,2,0,2,2,2,2,2,0,1,59.55,2016.3,0,1,0,0,1,1,1,0,0,1,1,2,2,1,3683.643191800877,-1667.343191800877,66.7036565324568,-7.153656532456807,2,0
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,0,25.7,25.7,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1345.2231314432975,62.961703124999964,-37.26170312499997,0,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,0,20.35,929.2,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2754.443191800877,62.961703124999964,-42.61170312499996,3,0
0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,80.85,751.65,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,-619.2731314432975,62.961703124999964,17.88829687500003,0,0
0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,293.3,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1370.9231314432975,-1077.6231314432976,66.7036565324568,-26.603656532456803,0,0
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,0,86.55,649.65,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-721.2731314432975,62.961703124999964,23.588296875000033,0,0
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,75.35,338.1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1032.8231314432974,62.961703124999964,12.38829687500003,0,0
0,1,1,0,35,1,2,1,2,2,0,2,2,0,0,1,1,100.5,3653.35,1,0,0,0,0,1,1,2,1,1,2,1,3,2,1370.9231314432975,2282.426868556702,66.7036565324568,33.796343467543196,2,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,19.6,471.85,0,1,0,0,1,0,1,7,0,0,0,1,1,1,3018.965635738831,-2547.1156357388313,66.7036565324568,-47.1036565324568,2,0
0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,0,84.95,668.4,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-702.5231314432975,62.961703124999964,21.98829687500004,0,0
1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,0,80.6,319.15,1,0,1,1,0,1,1,2,0,1,1,0,2,0,1370.9231314432975,-1051.7731314432976,62.961703124999964,17.63829687500003,0,0
